PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_NAME;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_DOMAIN;REQUIREMENTS_ATTRIBUTES_SUBDOMAIN;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_AUDITCHECKLIST;REQUIREMENTS_ATTRIBUTES_RELATEDREGULATIONS;REQUIREMENTS_ATTRIBUTES_AUDITEVIDENCE;REQUIREMENTS_ATTRIBUTES_NONCOMPLIANCECASES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.4.7;Work Environment Security;Protection measures such as clean desk policies and regular inspections must be established and implemented to prevent unauthorized exposure or leakage of personal and sensitive information through shared office equipment (e.g., document storage, shared PCs, multifunction printers, file servers) and individual work environments (e.g., work PCs, desks).;2. Control Measures Requirements;2.4 Physical Security;2.4.7 Work Environment Security;['Are protection measures established and implemented for shared facilities and office equipment such as document storage, shared PCs, multifunction printers, file servers, etc.?', 'Are protection measures established and implemented to prevent the exposure or leakage of personal and sensitive information through individual work environments such as work PCs, desks, drawers, etc.?', 'Are appropriate protection measures in place to ensure the safe handling of printed or copied materials containing personal information, such as paper documents?', 'Is compliance with information protection requirements in both individual and shared work environments periodically reviewed?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 10 (Physical Safety Measures), Article 12 (Safety Measures for Printing and Copying)'];['Security inspection reports for offices and shared spaces', 'Security inspection checklists for offices and shared spaces', 'Actions taken for non-compliance (e.g., training, rewards and penalties)', 'Current status of protection measures for printed and copied materials'];"['Case 1: Although the internal management plan for personal information specifies that regular security inspections (e.g., clean desk policies) must be conducted, no such inspections have been carried out.', 'Case 2: Documents containing personal information, such as membership application forms, are stored in an office cabinet without a lock.', ""Case 3: Employee computers do not have screen savers or passwords set, and important documents have been left on vacationing employees' desks for an extended period."", 'Case 4: No protection measures are in place for shared PCs installed in shared office spaces such as meeting rooms, resulting in personal information files being stored unencrypted, or security updates not applied, or antivirus software not installed, leaving the systems vulnerable.']";MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.6.5;Wireless Network Access;When using a wireless network, wireless network protection measures such as user authentication, encryption of transmitted and received data, and AP control must be applied. In addition, protection measures must be established and implemented to prevent unauthorized wireless network access, such as AD Hoc connections and the use of unauthorized APs;2. Control Measures Requirements;2.6 Access Control;2.6.5 Wireless Network Access;['When using a wireless network for business purposes, are you establishing and implementing protection measures such as authentication and encryption of transmitted and received data to ensure the security of the wireless AP and network segment?', 'Have you established and implemented procedures for applying for and terminating access to ensure that only authorized employees can use the wireless network?', 'Have you established and implemented protection measures against unauthorized wireless networks, such as detecting and blocking AD Hoc connections and unauthorized wireless APs within the organization?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 6 (Access Control)'];['Network diagram', 'AP security settings history', 'Inspection records of unauthorized wireless networks', 'Wireless network usage application and approval records'];['Case 1: The wireless network segments for external users and internal users are the same, allowing external users to access the internal network without separate control via the wireless network.', 'Case 2: Although the encryption function for information transmission and reception was enabled when configuring the wireless AP, it was set in an insecure manner.', 'Case 3: A wireless AP connected to the internal network for business purposes has security settings that are insufficient, such as exposure of the administrator password (using the default password) and lack of access control.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.6.7;Internet Access Control;To prevent information leaks, malware infections, and intrusions into the internal network through the internet, policies must be established and implemented to restrict internet access or services (e.g., P2P, web hard drives, messengers) on key information systems, devices handling sensitive duties, and terminals processing personal information.;2. Control Measures Requirements;2.6 Access Control;2.6.7 Internet Access Control;['Is there an established and implemented policy to control internet access for work PCs used for key duties and personal information handling terminals?', 'Is unnecessary external internet access from key information systems (e.g., database servers) being controlled?', 'Are internet access restrictions being applied in a secure manner for individuals who are required by law to have their internet access restricted?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 6 (Access Control)'];['Policy for blocking non-work-related sites (e.g., P2P) (management screen of non-work-related site blocking system)', 'Internet access monitoring history', 'List of individuals subject to internet access restriction measures', 'Procedures and records for data transfer between networks (e.g., application and approval records)', 'Network diagram'];['Case 1: Internet access restriction measures were applied according to the Personal Information Protection Act, but the restriction was not applied to some individuals with the authority to set access rights for personal information processing systems.', 'Case 2: Although internet access restriction measures were applied as required under the Personal Information Protection Act, it was possible to bypass the restriction by accessing the system through another server, allowing the download and deletion of personal information.', 'Case 3: Some servers located in the DMZ and internal network were unnecessarily able to access the internet directly.', 'Case 4: Although a physical network separation system was applied between internet PCs and internal work PCs, and a data transfer system was established, there was no approval process for data transfers, and there was no periodic review of the data transfer records.', 'Case 5: Internal regulations require that individuals handling personal information obtain approval from a responsible person before accessing P2P or web hard drive sites, and access is only permitted for a specific period, but there are numerous cases of exceptions being made without going through the approval process.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.8.1;Definition of Security Requirements;When introducing, developing, or modifying information systems, security requirements such as legal requirements related to information protection and personal information protection, the latest security vulnerabilities, and secure coding methods must be defined and applied.;2. Control Measures Requirements;2.8 Security in Information System Introduction and Development;2.8.1 Definition of Security Requirements;['When introducing, developing, or modifying an information system, are procedures for reviewing the validity of information protection and personal information protection aspects and for acquisition established and implemented?', 'When introducing, developing, or modifying an information system, are security requirements, including legal requirements and the latest vulnerabilities, clearly defined and reflected from the design stage?', 'Are coding standards for secure implementation of the information system established and applied?'];[];['Information System Acquisition Standards and Procedures', 'RFP (Request for Proposal) and Purchase Contracts for Information System Introduction', 'Development Outputs (Project Execution Plans, Requirements Definition, Screen Design, Security Architecture Design, Test Plans, etc.)', 'Secure Coding Standards'];"['Case 1: Lack of established security verification standards and procedures prior to acquiring an information system.', 'Case 2: Internal regulations require the review of the security impact and the operating environment when introducing a new system, but recent acquisitions of some information systems lacked detailed standards and plans, and therefore, no security review was conducted during the acquisition.', 'Case 3: Internal development guidelines do not define key security requirements related to development (authentication and encryption, security logging, etc.).', ""Case 4: In the 'Development Standards Definition Document', user passwords are to be encrypted using insecure algorithms (MD5, SHA1), resulting in failure to comply with relevant legal requirements.""]";MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.8.2;Review and Testing of Security Requirements;To verify that an information system has been introduced or implemented according to predefined security requirements, review standards and procedures must be established and implemented to check compliance with legal requirements, the latest security vulnerabilities, secure coding implementation, and personal information impact assessment, and corrective measures must be taken for any identified issues.;2. Control Measures Requirements;2.8 Security in Information System Introduction and Development;2.8.2 Review and Testing of Security Requirements;['When introducing, developing, or modifying an information system, are tests conducted to verify whether the security requirements defined during the analysis and design stages have been effectively applied?', 'Are vulnerability assessments conducted to confirm that the information system has been securely developed according to secure coding standards?', 'Are procedures established and implemented to ensure that issues identified during testing and vulnerability assessments are promptly addressed through corrective action plans and follow-up checks?', 'For public institutions, are impact assessments conducted during the analysis and design stages when developing or modifying personal information processing systems, as required by relevant laws, and are the results reflected during development and modification?'];['Personal Information Protection Act, Article 33 (Personal Information Impact Assessment)', 'Notification on Personal Information Impact Assessment'];['Information System Acceptance Test Results', 'Requirements Traceability Matrix', 'Test Plans, Test Results', 'Vulnerability Assessment Results', 'Personal Information Impact Assessment Report', 'Confirmation of Implementation of Corrective Actions for Personal Information Impact Assessment'];['Case 1: Failure to test security requirements defined in internal guidelines and documents after implementing an information system.', 'Case 2: In the application program test scenario and technical vulnerability checklist, important validation items such as input validation checks were omitted.', 'Case 3: Failure to assess whether known technical vulnerabilities exist during implementation or testing, or failure to address identified vulnerabilities without valid reasons or approval.', 'Case 4: A public institution failed to conduct an impact assessment when developing a personal information file or personal information processing system subject to an impact assessment requirement, such as processing unique identifiers of more than 50,000 data subjects.', 'Case 5: A public institution failed to submit the impact assessment report to the Personal Information Protection Commission within two months after receiving the report from the impact assessment agency.', 'Case 6: Internal guidelines require reviewing the security and impact on the operating environment when introducing a new system (e.g., vulnerability assessments), but recent acquisitions of some information systems lacked security reviews during the acceptance process.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.8.3;Separation of Test and Production Environments;Development and test systems must, in principle, be separated from production systems to reduce the risk of unauthorized access and changes to the production system.;2. Control Measures Requirements;2.8 Security in Information System Introduction and Development;2.8.3 Separation of Test and Production Environments;['Are development and test systems separated from the production system?', 'If separation of development and production environments is difficult due to unavoidable reasons, have security measures such as mutual review, monitoring by supervisors, approval for changes, and ensuring accountability been implemented?'];[];['Network diagrams (including test environment configuration)', 'Current application of access control between the production environment and the development/test environment'];['Case 1: Source code changes are being made directly in the production environment without a separate development environment or proper approval.', 'Case 2: Although it is unavoidable to operate the development and production systems without separation, records of mutual review or monitoring are missing.', 'Case 3: Although a separate development system is in place, access from the development environment to the production environment is not controlled, allowing developers unnecessary access to the production system through the development system.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.8.4;Test Data Security;In order to prevent the leakage of operational data during system testing, procedures for the creation, use, management, disposal, and technical protection measures of test data must be established and implemented.;2. Control Measures Requirements;2.8 Security in Information System Introduction and Development;2.8.4 Test Data Security;['Is the use of actual operational data restricted during the development and testing of information systems?', 'If it is inevitable to use operational data in a test environment, are control procedures such as approval by the responsible person, monitoring of access and leakage, and deletion of data after testing established and implemented?'];[];['Test data status', 'Test data generation rules', 'If operational data was used in a test environment, the approval history'];['Case 1: There are no specific standards and procedures established for generating test data for use on the development server.', 'Case 2: Operational data is being used as test data without proper processing and without approval from the responsible person for a valid reason.', 'Case 3: Although operational data was approved in advance for use as test data for unavoidable reasons, the same level of access control as the operational database is not applied to the test database.', 'Case 4: After using operational data for testing purposes, the data was not deleted from the test database even though the testing was completed.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.8.5;Source Program Management;Source programs must be managed so that only authorized users can access them, and it is a principle that they should not be stored in the operational environment.;2. Control Measures Requirements;2.8 Security in Information System Introduction and Development;2.8.5 Source Program Management;['Have procedures been established and implemented to control access to source programs by unauthorized persons?', 'Is the source program stored safely in a non-operational environment for emergencies such as system failures?', 'Is the history of changes to the source program being managed?'];[];['Status of configuration management systems such as SVN (e.g., list of authorized personnel)', 'History of changes to the source program'];"[""Case 1: There is no separate backup or configuration management system for source programs, and previous versions of the source code are stored on the operational server or developer's PC without approval or history management."", 'Case 2: A configuration management system has been established, but access control, access and change history for the system or the source code stored in the system are not properly managed.', ""Case 3: The internal regulations require version control of source programs through a configuration management system, but the latest version of the source program is only stored on the developer's PC, and no separate backup is performed.""]";MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.8.6;Transition to Operational Environment;When transitioning newly introduced, developed, or modified systems to the operational environment, the process must be controlled, and the executable code must be run according to test and user acceptance procedures.;2. Control Measures Requirements;2.8 Security in Information System Introduction and Development;2.8.6 Transition to Operational Environment;['Have control procedures been established and implemented to safely transition newly introduced, developed, or modified systems to the operational environment?', 'Are contingency plans in place to address issues that may arise during the transition to the operational environment?', 'Are only the files necessary for service execution installed in the operational environment?'];[];['Transition procedures', 'Transition records (requests, approvals, tests, transitions, etc.)'];['Case 1: There are no procedures in place to review and approve the transition of developed or modified source programs to the operational environment.', 'Case 2: Unnecessary files (source code, distribution modules, backups, development-related documents, manuals, etc.) exist in the operational server.', 'Case 3: The internal guidelines require the preparation of change request and result documents for safe transition and recovery during transitions to the operational environment, but such documents are not available.', 'Case 4: The internal guidelines require internal review and approval before distributing mobile apps to the app market, but developers are bypassing these procedures and distributing the apps directly.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.9.1;Change Management;Procedures must be established and implemented to manage all changes to assets related to information systems, and the impact on system performance and security must be analyzed before changes are made.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.1 Change Management;['Have procedures been established and implemented for changes to assets related to information systems (hardware, operating systems, commercial software packages, etc.)?', 'Are the performance and security impacts analyzed before making changes to information system-related assets?'];[];['Change management procedures', 'Change management records (requests, approvals, change details, etc.)', 'Impact analysis results of changes'];['Case 1: A recent change to the DMZ section for redundancy was made, but there is no evidence of performing and approving the security risk and performance evaluation that may occur after the change.', 'Case 2: A recent network change was made, but the review and notification were not sufficiently carried out, so the changes were not properly reflected in the network diagram or some access control systems (e.g., firewalls, database access control systems) ACLs.', 'Case 3: Although a change management system was established to analyze and discuss the impact on performance and security when information systems are introduced or changed, changes can still be made outside the system, and related changes are not properly reviewed.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.9.5;Log and Access Record Inspection;To ensure normal use of the information system and prevent misuse (unauthorized access, excessive queries, etc.) by users, log review criteria for access and usage must be established and inspected periodically, and post-event actions must be taken promptly if issues arise.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.5 Log and Access Record Inspection;['Are there established log review and monitoring procedures, including the frequency, targets, and methods for detecting errors, misuse (unauthorized access, excessive queries, etc.), fraud, and other anomalies in the information system?', 'Are the results of log reviews and monitoring reported to the responsible person, and are responses taken following procedures when anomalies are detected?', 'Are access records of the personal information processing system regularly inspected according to the periods specified in relevant laws?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 8 (Retention and Inspection of Access Records)'];['Log review and monitoring procedures', 'Log review and monitoring results (review details, reports, etc.)', 'Access record inspection details for personal information', 'Criteria and results for verifying reasons for personal information downloads', 'Evidence of responses to detected anomalies'];['Case 1: Monitoring and alert policies (criteria) for abnormal access (e.g., early morning access on holidays, access via bypass routes) or abnormal behaviors (e.g., large-scale data queries or continuous small data queries) on information systems processing important information have not been established.', 'Case 2: Although periodic inspection/monitoring criteria for access and usage are established in internal guidelines or systems, there is no record of actual review of abnormal access or behavior.', 'Case 3: The personal information processor sets the inspection frequency of access records for personal information processing systems to once per quarter.', 'Case 4: The internal management plan for the personal information processor sets criteria for verifying reasons when more than 1,000 items of personal information are downloaded, but the reasons are not verified when such downloads occur.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.9.6;Time Synchronization;To ensure the accuracy of logs and access records and provide reliable log analysis, the system time must be synchronized with a standard time and regularly maintained.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.6 Time Synchronization;['Is the system time synchronized with the standard time?', 'Is regular inspection conducted to ensure that time synchronization is functioning properly?'];[];['Time synchronization settings', 'Evidence of time synchronization for key systems'];['Case 1: The time of some critical systems (e.g., security systems, CCTV, etc.) is not synchronized with the standard time, and regular inspections for synchronization are not being conducted.', 'Case 2: Although internal NTP servers are configured for time synchronization, some systems are not synchronized, and there has been no cause analysis or response.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.9.7;Reuse and Disposal of Information Assets;To prevent the recovery or regeneration of personal and critical information during the reuse and disposal process, secure reuse and disposal procedures for information assets must be established and implemented.;2. Control Measures Requirements;2.9 System and Service Operation Management;2.9.7 Reuse and Disposal of Information Assets;['Are secure reuse and disposal procedures for information assets established and implemented?', 'When reusing or disposing of information assets and storage media, are personal and critical information processed to be irrecoverable?', 'If information assets and storage media are disposed of internally, are the disposal records maintained in a management ledger along with evidence of disposal?', 'If disposal is outsourced to an external company, are disposal procedures specified in the contract and is the complete disposal confirmed?', 'Are measures in place to protect data on storage media during maintenance, repairs, or replacements of systems and PCs?'];['Personal Information Protection Act, Article 21 (Destruction of Personal Information)', 'Standards for Ensuring the Safety of Personal Information, Article 13 (Destruction of Personal Information)'];['Procedures for the disposal and reuse of information assets', 'Storage media management ledger', 'Evidence of the disposal of information assets and storage media', 'Disposal-related outsourcing contracts for information assets and storage media'];['Case 1: Although the policy and procedure require the complete deletion of data using a data deletion program when reusing PCs used by personal information handlers, in practice, PCs are reused without complete deletion or are only formatted before reuse, indicating that procedures are not being followed.', 'Case 2: Although storage media are disposed of through an external company, the contract lacks details on secure disposal procedures and protective measures, and there is no verification or supervision of the disposal process or evidence of compliance.', 'Case 3: Instead of recording the serial numbers of disposed HDDs, the system names are recorded, or the disposal ledger is not maintained, making it impossible to verify the disposal history and traceability.', 'Case 4: Discarded hard disks are left unsecured in an area without locks, and the data has not been fully deleted.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.10.3;Public Server Security;For servers exposed to external networks, protective measures must be established and implemented, including separating them from internal networks, conducting vulnerability assessments, access control, authentication, and establishing procedures for information collection, storage, and disclosure.;2. Control Measures Requirements;2.10 System and Service Security Management;2.10.3 Public Server Security;['Are protective measures established and implemented for the operation of public servers?', 'Are public servers installed in a DMZ separated from internal networks and protected by security systems such as firewalls?', 'When posting or storing personal or sensitive information on public servers, are approval and posting procedures, including obtaining approval from the responsible person, established and followed?', 'Does the organization regularly check whether sensitive information is being exposed through websites and web servers, and if exposure is detected, are measures taken immediately to block it?'];[];['Network diagram', 'Website information disclosure procedures and history (e.g., requests, approvals, posting history)', 'Inspection history of personal and sensitive information exposure'];"[""Case 1: Due to vulnerabilities in publicly exposed websites, unauthorized individuals were able to access others' personal information through Google search."", 'Case 2: Although internal regulations require approval procedures before posting personal information on websites, there were multiple cases where personal information was posted without following these procedures.', 'Case 3: In web applications such as bulletin boards, it was possible to arbitrarily modify or delete posts made by others, or view password-protected posts.']";MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.10.4;Security for Electronic Transactions and FinTech;When providing electronic transaction and FinTech services, protection measures such as authentication and encryption must be established to prevent data leakage, data tampering, or fraud. The security of external systems, such as payment systems, must be checked when integrated.;2. Control Measures Requirements;2.10 System and Service Security Management;2.10.4 Security for Electronic Transactions and FinTech;['Are protection measures established and implemented to ensure the safety and reliability of transactions when providing electronic transaction and FinTech services?', 'Are protection measures established and implemented to protect transmitted information when integrating with external systems, such as payment systems, and is the security of the integration checked?'];[];['Protection measures for electronic transaction and FinTech services', 'Security review results for payment system integration'];['Case 1: While a contract was made with a payment service provider and integration was established, all payment-related information was transmitted in plain text through a specific URL without appropriate authentication or access restrictions.', 'Case 2: Although the external payment system was connected via a dedicated network, internal business systems were not properly controlled by firewalls or other security measures.', 'Case 3: Although internal guidelines required a security review by the information protection team before integrating external FinTech services, the review was skipped due to scheduling reasons when integrating a new FinTech service.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.10.5;Secure Information Transmission;When transmitting personal or critical information to other organizations, a secure transmission policy must be established, and agreements must be made between organizations regarding management responsibilities, transmission methods, and technical protection measures for personal and critical information.;2. Control Measures Requirements;2.10 System and Service Security Management;2.10.5 Secure Information Transmission;['Has a secure transmission policy been established when transmitting personal and critical information to external organizations?', 'When exchanging personal and critical information between organizations for business purposes, are agreements and protection measures for secure transmission established and implemented?'];[];['Information transmission agreement or contract', 'Technical standards for information transmission', 'System diagrams and interface definitions related to information transmission'];['Case 1: Although a dedicated network or VPN is applied when integrating with external organizations, there is inadequate management of the timing, method, responsible person, transmitted information, and legal basis for each integration.', 'Case 2: There is a lack of implementation of security reviews, security standards, and action plans for using weak encryption algorithms (e.g., DES, 3DES) or decrypting during intermediate transmission stages.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
aws;The ISMS-P certification, established by KISA (Korea Internet & Security Agency), is a system where an independent certification body evaluates whether a company or organization's information security and privacy protection measures comply with certification standards, and grants certification. This helps organizations improve public trust in their services and respond effectively to increasingly complex cyber threats. The ISMS-P framework also provides comprehensive guidelines for systematically establishing, implementing, and managing information security and privacy protection.;;;2026-07-10 21:26:29.483257;2.10.6;Security for Business Devices;When connecting devices such as PCs and mobile devices to the network for business purposes, access control measures such as device authentication, approval, access scope, and security settings must be established and periodically checked.;2. Control Measures Requirements;2.10 System and Service Security Management;2.10.6 Security for Business Devices;['Are security control policies, such as device authentication, approval, access scope, and security settings, established and implemented for devices used for business purposes, such as PCs, laptops, virtual PCs, and tablets?', 'Are policies established and implemented to prevent the leakage of personal and critical information through business devices by prohibiting the use of file-sharing programs, limiting shared settings, and controlling wireless network usage?', 'Are security measures applied to prevent the leakage of personal and critical information in case of loss or theft of business mobile devices?', 'Is the appropriateness of access control measures for business devices periodically reviewed?'];['Personal Information Protection Act, Article 29 (Obligation to Take Safety Measures)', 'Standards for Ensuring the Safety of Personal Information, Article 6 (Access Control)'];['Security control guidelines and procedures for business devices', 'Registration status of business devices', 'Security settings for business devices', 'Authentication and approval history for business devices', 'Security check status for business devices'];['Case 1: Although laptops and tablet PCs are used for business purposes, there are no policies established for device approval, usage scope, approval procedures, or authentication methods.', 'Case 2: The security management guidelines for mobile devices prohibit the use of mobile devices for business purposes unless specifically approved, but unapproved mobile devices are still being used to access internal information systems.', 'Case 3: Personal and critical information is handled on mobile devices, but security measures such as password protection are not applied to prevent leaks due to loss or theft.', 'Case 4: Although internal regulations prohibit the use of shared folders on business devices, periodic checks are not conducted, resulting in excessive use of shared folders on many business devices.'];MANUAL;Manual check;manual_check;Manual check;manual;False;KISA-ISMS-P;KISA ISMS compliance framework 2023
